RNQA,CORPODAGUA,PERIODO,PARAMETRO,N_VALIDO,MEDIA,MEDIANA,DESVIO_PADRAO,MINIMO,MAXIMO
MA-7181-I-4,RIO ITAPECURU,8.0,CLORETO_TOTAL,1,54.13,54.13,,54.13,54.13
MA-7182-I-2,RIO PERITORO,5.0,CLORETO_TOTAL,1,0.099,0.099,,0.099,0.099
MA-7182-I-2,RIO PERITORO,7.0,CLORETO_TOTAL,2,23.26,23.26,11.89353605955773,14.85,31.67
MA-7182-I-2,RIO PERITORO,8.0,CLORETO_TOTAL,1,118.26,118.26,,118.26,118.26
MA-7182-I-3,RIO PERITORO,5.0,CLORETO_TOTAL,1,0.101,0.101,,0.101,0.101
MA-7182-I-3,RIO PERITORO,7.0,CLORETO_TOTAL,2,21.775,21.775,9.793428919433682,14.85,28.7
MA-7182-I-3,RIO PERITORO,8.0,CLORETO_TOTAL,1,120.57,120.57,,120.57,120.57
MA-7183-I-3,RIO ITAPECURU,7.0,CLORETO_TOTAL,2,16.33,16.33,2.093036072312181,14.85,17.81
MA-7183-I-3,RIO ITAPECURU,8.0,CLORETO_TOTAL,1,9.39,9.39,,9.39,9.39
MA-7183-I-4,RIO ITAPECURU,5.0,CLORETO_TOTAL,1,0.008,0.008,,0.008,0.008
MA-7183-I-4,RIO ITAPECURU,7.0,CLORETO_TOTAL,2,15.835,15.835,1.3930003589374984,14.85,16.82
MA-7183-I-4,RIO ITAPECURU,8.0,CLORETO_TOTAL,1,9.2,9.2,,9.2,9.2
MA-7184-I-1,RIO CODOZINHO,7.0,CLORETO_TOTAL,2,35.285,35.285,30.29952557384356,13.86,56.71
MA-7184-I-1,RIO CODOZINHO,8.0,CLORETO_TOTAL,1,6.15,6.15,,6.15,6.15
MA-7185-I-1,RIACHO PERITORO,7.0,CLORETO_TOTAL,2,22.765,22.765,18.19385747992987,9.9,35.63
MA-7185-I-1,RIACHO PERITORO,8.0,CLORETO_TOTAL,1,48.69,48.69,,48.69,48.69
MA-7185-I-10,RIO ITAPECURU,7.0,CLORETO_TOTAL,2,16.33,16.33,2.093036072312181,14.85,17.81
MA-7185-I-10,RIO ITAPECURU,8.0,CLORETO_TOTAL,1,5.82,5.82,,5.82,5.82
MA-7185-I-11,RIO ITAPECURU,5.0,CLORETO_TOTAL,1,0.002,0.002,,0.002,0.002
MA-7185-I-11,RIO ITAPECURU,7.0,CLORETO_TOTAL,2,14.355,14.355,0.7000357133746828,13.86,14.85
MA-7185-I-11,RIO ITAPECURU,8.0,CLORETO_TOTAL,1,5.8,5.8,,5.8,5.8
MA-7185-I-12,RIO ITAPECURU,5.0,CLORETO_TOTAL,1,0.002,0.002,,0.002,0.002
MA-7185-I-12,RIO ITAPECURU,7.0,CLORETO_TOTAL,2,16.33,16.33,0.6929646455628157,15.84,16.82
MA-7185-I-12,RIO ITAPECURU,8.0,CLORETO_TOTAL,1,5.14,5.14,,5.14,5.14
MA-7185-I-3,RIO TAPUIO,5.0,CLORETO_TOTAL,1,0.044,0.044,,0.044,0.044
MA-7185-I-3,RIO TAPUIO,7.0,CLORETO_TOTAL,1,19.8,19.8,,19.8,19.8
MA-7185-I-3,RIO TAPUIO,8.0,CLORETO_TOTAL,1,24.24,24.24,,24.24,24.24
MA-7185-I-5,RIO PIRAPEMAS,5.0,CLORETO_TOTAL,1,0.046,0.046,,0.046,0.046
MA-7185-I-5,RIO PIRAPEMAS,7.0,CLORETO_TOTAL,2,40.575,40.575,26.594286040426052,21.77,59.38
MA-7185-I-5,RIO PIRAPEMAS,8.0,CLORETO_TOTAL,1,44.73,44.73,,44.73,44.73
MA-7185-I-6,RIO ITAPECURU,7.0,CLORETO_TOTAL,2,20.285,20.285,4.900249993622774,16.82,23.75
MA-7185-I-6,RIO ITAPECURU,8.0,CLORETO_TOTAL,1,73.32,73.32,,73.32,73.32
MA-7185-I-7,RIO ITAPECURU,7.0,CLORETO_TOTAL,2,15.34,15.34,4.8931789258109095,11.88,18.8
MA-7185-I-7,RIO ITAPECURU,8.0,CLORETO_TOTAL,1,6.83,6.83,,6.83,6.83
MA-7185-I-8,RIO ITAPECURU,7.0,CLORETO_TOTAL,2,21.285,21.285,7.68625071149777,15.85,26.72
MA-7185-I-8,RIO ITAPECURU,8.0,CLORETO_TOTAL,1,5.74,5.74,,5.74,5.74
MA-7185-I-9,RIO ITAPECURU,5.0,CLORETO_TOTAL,1,0.002,0.002,,0.002,0.002
MA-7191-IE-4,RIO ITAPECURU,7.0,CLORETO_TOTAL,2,11.95,11.95,2.8991378028648453,9.9,14.0
MA-7191-IE-4,RIO ITAPECURU,8.0,CLORETO_TOTAL,1,298.13,298.13,,298.13,298.13
MA-7164-I-19,RIO ITAPECURU,8.0,FLUORETO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7181-I-1,RIO ITAPECURU,8.0,FLUORETO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7181-I-2,RIO ITAPECURU,8.0,FLUORETO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7181-I-3,RIO ITAPECURU,8.0,FLUORETO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7181-I-4,RIO ITAPECURU,8.0,FLUORETO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7182-I-2,RIO PERITORO,8.0,FLUORETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7182-I-3,RIO PERITORO,8.0,FLUORETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7183-I-3,RIO ITAPECURU,8.0,FLUORETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7183-I-4,RIO ITAPECURU,8.0,FLUORETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7184-I-1,RIO CODOZINHO,8.0,FLUORETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-1,RIACHO PERITORO,8.0,FLUORETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-10,RIO ITAPECURU,8.0,FLUORETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-11,RIO ITAPECURU,8.0,FLUORETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-12,RIO ITAPECURU,8.0,FLUORETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-3,RIO TAPUIO,8.0,FLUORETO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7185-I-5,RIO PIRAPEMAS,8.0,FLUORETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-6,RIO ITAPECURU,8.0,FLUORETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-7,RIO ITAPECURU,8.0,FLUORETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-8,RIO ITAPECURU,8.0,FLUORETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7191-IE-4,RIO ITAPECURU,8.0,FLUORETO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7164-I-19,RIO ITAPECURU,8.0,BROMETO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7181-I-1,RIO ITAPECURU,8.0,BROMETO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7181-I-2,RIO ITAPECURU,8.0,BROMETO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7181-I-3,RIO ITAPECURU,8.0,BROMETO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7181-I-4,RIO ITAPECURU,8.0,BROMETO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7182-I-2,RIO PERITORO,8.0,BROMETO_TOTAL,1,0.18,0.18,,0.18,0.18
MA-7182-I-3,RIO PERITORO,8.0,BROMETO_TOTAL,1,0.19,0.19,,0.19,0.19
MA-7183-I-3,RIO ITAPECURU,8.0,BROMETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7183-I-4,RIO ITAPECURU,8.0,BROMETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7184-I-1,RIO CODOZINHO,8.0,BROMETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-1,RIACHO PERITORO,8.0,BROMETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-10,RIO ITAPECURU,8.0,BROMETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-11,RIO ITAPECURU,8.0,BROMETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-12,RIO ITAPECURU,8.0,BROMETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-3,RIO TAPUIO,8.0,BROMETO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7185-I-5,RIO PIRAPEMAS,8.0,BROMETO_TOTAL,1,0.06,0.06,,0.06,0.06
MA-7185-I-6,RIO ITAPECURU,8.0,BROMETO_TOTAL,1,0.18,0.18,,0.18,0.18
MA-7185-I-7,RIO ITAPECURU,8.0,BROMETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-8,RIO ITAPECURU,8.0,BROMETO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7191-IE-4,RIO ITAPECURU,8.0,BROMETO_TOTAL,1,0.83,0.83,,0.83,0.83
MA-7164-I-19,RIO ITAPECURU,7.0,NITRATO,2,11.379999999999999,11.379999999999999,3.5638181771801998,8.86,13.9
MA-7164-I-19,RIO ITAPECURU,8.0,NITRATO,1,0.05,0.05,,0.05,0.05
MA-7181-I-1,RIO ITAPECURU,7.0,NITRATO,2,5.515,5.515,1.534421715174808,4.43,6.6
MA-7181-I-1,RIO ITAPECURU,8.0,NITRATO,1,0.05,0.05,,0.05,0.05
MA-7181-I-2,RIO ITAPECURU,7.0,NITRATO,2,1.84,1.84,2.602152954766495,0.0,3.68
MA-7181-I-2,RIO ITAPECURU,8.0,NITRATO,1,0.05,0.05,,0.05,0.05
MA-7181-I-3,RIO ITAPECURU,7.0,NITRATO,2,6.53,6.53,9.234814562296311,0.0,13.06
MA-7181-I-3,RIO ITAPECURU,8.0,NITRATO,1,0.05,0.05,,0.05,0.05
MA-7181-I-4,RIO ITAPECURU,7.0,NITRATO,2,2.37,2.37,3.3516861428242355,0.0,4.74
MA-7181-I-4,RIO ITAPECURU,8.0,NITRATO,1,0.05,0.05,,0.05,0.05
MA-7182-I-2,RIO PERITORO,7.0,NITRATO,2,2.965,2.965,3.8820162287141455,0.22,5.71
MA-7182-I-2,RIO PERITORO,8.0,NITRATO,1,0.1,0.1,,0.1,0.1
MA-7182-I-3,RIO PERITORO,7.0,NITRATO,2,0.5800000000000001,0.5800000000000001,0.4384062043356595,0.27,0.89
MA-7182-I-3,RIO PERITORO,8.0,NITRATO,1,0.1,0.1,,0.1,0.1
MA-7183-I-3,RIO ITAPECURU,7.0,NITRATO,2,0.665,0.665,0.5020458146424487,0.31,1.02
MA-7183-I-3,RIO ITAPECURU,8.0,NITRATO,1,0.58,0.58,,0.58,0.58
MA-7183-I-4,RIO ITAPECURU,7.0,NITRATO,2,9.365,9.365,12.989551570396879,0.18,18.55
MA-7183-I-4,RIO ITAPECURU,8.0,NITRATO,1,0.91,0.91,,0.91,0.91
MA-7184-I-1,RIO CODOZINHO,7.0,NITRATO,2,0.175,0.175,0.24748737341529162,0.0,0.35
MA-7184-I-1,RIO CODOZINHO,8.0,NITRATO,1,0.3,0.3,,0.3,0.3
MA-7185-I-1,RIACHO PERITORO,7.0,NITRATO,2,4.8500000000000005,4.8500000000000005,6.293250352560273,0.4,9.3
MA-7185-I-1,RIACHO PERITORO,8.0,NITRATO,1,0.05,0.05,,0.05,0.05
MA-7185-I-10,RIO ITAPECURU,7.0,NITRATO,2,0.11,0.11,0.15556349186104046,0.0,0.22
MA-7185-I-10,RIO ITAPECURU,8.0,NITRATO,1,0.21,0.21,,0.21,0.21
MA-7185-I-11,RIO ITAPECURU,7.0,NITRATO,2,0.865,0.865,1.2232947314527272,0.0,1.73
MA-7185-I-11,RIO ITAPECURU,8.0,NITRATO,1,0.31,0.31,,0.31,0.31
MA-7185-I-12,RIO ITAPECURU,7.0,NITRATO,2,3.1,3.1,4.200214280248093,0.13,6.07
MA-7185-I-12,RIO ITAPECURU,8.0,NITRATO,1,0.08,0.08,,0.08,0.08
MA-7185-I-3,RIO TAPUIO,7.0,NITRATO,1,2.21,2.21,,2.21,2.21
MA-7185-I-3,RIO TAPUIO,8.0,NITRATO,1,0.05,0.05,,0.05,0.05
MA-7185-I-5,RIO PIRAPEMAS,7.0,NITRATO,2,0.2,0.2,0.28284271247461906,0.0,0.4
MA-7185-I-5,RIO PIRAPEMAS,8.0,NITRATO,1,0.1,0.1,,0.1,0.1
MA-7185-I-6,RIO ITAPECURU,7.0,NITRATO,2,0.2,0.2,0.28284271247461906,0.0,0.4
MA-7185-I-6,RIO ITAPECURU,8.0,NITRATO,1,0.1,0.1,,0.1,0.1
MA-7185-I-7,RIO ITAPECURU,7.0,NITRATO,2,9.61,9.61,13.208754672564707,0.27,18.95
MA-7185-I-7,RIO ITAPECURU,8.0,NITRATO,1,0.12,0.12,,0.12,0.12
MA-7185-I-8,RIO ITAPECURU,7.0,NITRATO,2,1.615,1.615,2.100107140124046,0.13,3.1
MA-7185-I-8,RIO ITAPECURU,8.0,NITRATO,1,0.38,0.38,,0.38,0.38
MA-7191-IE-4,RIO ITAPECURU,7.0,NITRATO,2,5.16,5.16,5.232590180780451,1.46,8.86
MA-7191-IE-4,RIO ITAPECURU,8.0,NITRATO,1,0.05,0.05,,0.05,0.05
MA-7164-I-19,RIO ITAPECURU,8.0,NITRITO,1,0.05,0.05,,0.05,0.05
MA-7181-I-1,RIO ITAPECURU,8.0,NITRITO,1,0.05,0.05,,0.05,0.05
MA-7181-I-2,RIO ITAPECURU,8.0,NITRITO,1,0.05,0.05,,0.05,0.05
MA-7181-I-3,RIO ITAPECURU,8.0,NITRITO,1,0.05,0.05,,0.05,0.05
MA-7181-I-4,RIO ITAPECURU,8.0,NITRITO,1,0.05,0.05,,0.05,0.05
MA-7182-I-2,RIO PERITORO,8.0,NITRITO,1,0.1,0.1,,0.1,0.1
MA-7182-I-3,RIO PERITORO,8.0,NITRITO,1,0.1,0.1,,0.1,0.1
MA-7183-I-3,RIO ITAPECURU,8.0,NITRITO,1,0.1,0.1,,0.1,0.1
MA-7183-I-4,RIO ITAPECURU,8.0,NITRITO,1,0.1,0.1,,0.1,0.1
MA-7184-I-1,RIO CODOZINHO,8.0,NITRITO,1,0.1,0.1,,0.1,0.1
MA-7185-I-1,RIACHO PERITORO,8.0,NITRITO,1,0.1,0.1,,0.1,0.1
MA-7185-I-10,RIO ITAPECURU,8.0,NITRITO,1,0.1,0.1,,0.1,0.1
MA-7185-I-11,RIO ITAPECURU,8.0,NITRITO,1,0.1,0.1,,0.1,0.1
MA-7185-I-12,RIO ITAPECURU,8.0,NITRITO,1,0.1,0.1,,0.1,0.1
MA-7185-I-3,RIO TAPUIO,8.0,NITRITO,1,0.05,0.05,,0.05,0.05
MA-7185-I-5,RIO PIRAPEMAS,8.0,NITRITO,1,0.1,0.1,,0.1,0.1
MA-7185-I-6,RIO ITAPECURU,8.0,NITRITO,1,0.1,0.1,,0.1,0.1
MA-7185-I-7,RIO ITAPECURU,8.0,NITRITO,1,0.1,0.1,,0.1,0.1
MA-7185-I-8,RIO ITAPECURU,8.0,NITRITO,1,0.1,0.1,,0.1,0.1
MA-7191-IE-4,RIO ITAPECURU,8.0,NITRITO,1,0.05,0.05,,0.05,0.05
MA-7164-I-19,RIO ITAPECURU,8.0,SULFATO,1,3.66,3.66,,3.66,3.66
MA-7181-I-1,RIO ITAPECURU,8.0,SULFATO,1,3.89,3.89,,3.89,3.89
MA-7181-I-2,RIO ITAPECURU,8.0,SULFATO,1,3.53,3.53,,3.53,3.53
MA-7181-I-3,RIO ITAPECURU,8.0,SULFATO,1,9.18,9.18,,9.18,9.18
MA-7181-I-4,RIO ITAPECURU,8.0,SULFATO,1,9.52,9.52,,9.52,9.52
MA-7182-I-2,RIO PERITORO,8.0,SULFATO,1,1.95,1.95,,1.95,1.95
MA-7182-I-3,RIO PERITORO,8.0,SULFATO,1,1.92,1.92,,1.92,1.92
MA-7183-I-3,RIO ITAPECURU,8.0,SULFATO,1,4.27,4.27,,4.27,4.27
MA-7183-I-4,RIO ITAPECURU,8.0,SULFATO,1,4.04,4.04,,4.04,4.04
MA-7184-I-1,RIO CODOZINHO,8.0,SULFATO,1,2.2,2.2,,2.2,2.2
MA-7185-I-1,RIACHO PERITORO,8.0,SULFATO,1,1.22,1.22,,1.22,1.22
MA-7185-I-10,RIO ITAPECURU,8.0,SULFATO,1,1.61,1.61,,1.61,1.61
MA-7185-I-11,RIO ITAPECURU,8.0,SULFATO,1,2.13,2.13,,2.13,2.13
MA-7185-I-12,RIO ITAPECURU,8.0,SULFATO,1,0.6,0.6,,0.6,0.6
MA-7185-I-3,RIO TAPUIO,8.0,SULFATO,1,0.05,0.05,,0.05,0.05
MA-7185-I-5,RIO PIRAPEMAS,8.0,SULFATO,1,0.18,0.18,,0.18,0.18
MA-7185-I-6,RIO ITAPECURU,8.0,SULFATO,1,0.1,0.1,,0.1,0.1
MA-7185-I-7,RIO ITAPECURU,8.0,SULFATO,1,1.99,1.99,,1.99,1.99
MA-7185-I-8,RIO ITAPECURU,8.0,SULFATO,1,1.74,1.74,,1.74,1.74
MA-7191-IE-4,RIO ITAPECURU,8.0,SULFATO,1,41.93,41.93,,41.93,41.93
MA-7164-I-19,RIO ITAPECURU,8.0,FOSFATO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7181-I-1,RIO ITAPECURU,8.0,FOSFATO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7181-I-2,RIO ITAPECURU,8.0,FOSFATO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7181-I-3,RIO ITAPECURU,8.0,FOSFATO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7181-I-4,RIO ITAPECURU,8.0,FOSFATO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7182-I-2,RIO PERITORO,8.0,FOSFATO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7182-I-3,RIO PERITORO,8.0,FOSFATO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7183-I-3,RIO ITAPECURU,8.0,FOSFATO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7183-I-4,RIO ITAPECURU,8.0,FOSFATO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7184-I-1,RIO CODOZINHO,8.0,FOSFATO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-1,RIACHO PERITORO,8.0,FOSFATO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-10,RIO ITAPECURU,8.0,FOSFATO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-11,RIO ITAPECURU,8.0,FOSFATO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-12,RIO ITAPECURU,8.0,FOSFATO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-3,RIO TAPUIO,8.0,FOSFATO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7185-I-5,RIO PIRAPEMAS,8.0,FOSFATO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-6,RIO ITAPECURU,8.0,FOSFATO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-7,RIO ITAPECURU,8.0,FOSFATO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7185-I-8,RIO ITAPECURU,8.0,FOSFATO_TOTAL,1,0.1,0.1,,0.1,0.1
MA-7191-IE-4,RIO ITAPECURU,8.0,FOSFATO_TOTAL,1,0.05,0.05,,0.05,0.05
MA-7164-I-19,RIO ITAPECURU,7.0,ORTOFOSFATO,2,0.0,0.0,0.0,0.0,0.0
MA-7181-I-1,RIO ITAPECURU,7.0,ORTOFOSFATO,2,1.075,1.075,0.4596194077712558,0.75,1.4
MA-7181-I-2,RIO ITAPECURU,7.0,ORTOFOSFATO,2,0.0,0.0,0.0,0.0,0.0
MA-7181-I-3,RIO ITAPECURU,7.0,ORTOFOSFATO,2,0.0,0.0,0.0,0.0,0.0
MA-7181-I-4,RIO ITAPECURU,7.0,ORTOFOSFATO,2,0.0,0.0,0.0,0.0,0.0
MA-7182-I-2,RIO PERITORO,7.0,ORTOFOSFATO,2,0.91,0.91,0.8202438661763952,0.33,1.49
MA-7182-I-3,RIO PERITORO,7.0,ORTOFOSFATO,2,9.34,9.34,13.208754672564707,0.0,18.68
MA-7183-I-3,RIO ITAPECURU,7.0,ORTOFOSFATO,2,0.655,0.655,0.9263098833543773,0.0,1.31
MA-7183-I-4,RIO ITAPECURU,7.0,ORTOFOSFATO,2,0.785,0.785,1.1101576464628797,0.0,1.57
MA-7184-I-1,RIO CODOZINHO,7.0,ORTOFOSFATO,2,9.49,9.49,12.996622638208743,0.3,18.68
MA-7185-I-1,RIACHO PERITORO,7.0,ORTOFOSFATO,2,0.805,0.805,1.1384419177103415,0.0,1.61
MA-7185-I-10,RIO ITAPECURU,7.0,ORTOFOSFATO,2,0.745,0.745,1.053589103967956,0.0,1.49
MA-7185-I-11,RIO ITAPECURU,7.0,ORTOFOSFATO,2,0.48,0.48,0.6788225099390857,0.0,0.96
MA-7185-I-12,RIO ITAPECURU,7.0,ORTOFOSFATO,2,1.025,1.025,1.4495689014324225,0.0,2.05
MA-7185-I-3,RIO TAPUIO,7.0,ORTOFOSFATO,1,0.0,0.0,,0.0,0.0
MA-7185-I-5,RIO PIRAPEMAS,7.0,ORTOFOSFATO,2,1.56,1.56,2.1213203435596424,0.06,3.06
MA-7185-I-6,RIO ITAPECURU,7.0,ORTOFOSFATO,2,1.495,1.495,2.114249275747777,0.0,2.99
MA-7185-I-7,RIO ITAPECURU,7.0,ORTOFOSFATO,2,0.33,0.33,0.4666904755831214,0.0,0.66
MA-7185-I-8,RIO ITAPECURU,7.0,ORTOFOSFATO,2,0.0,0.0,0.0,0.0,0.0
MA-7191-IE-4,RIO ITAPECURU,7.0,ORTOFOSFATO,2,0.635,0.635,0.8980256121069153,0.0,1.27
MA-7164-I-19,RIO ITAPECURU,7.0,FOSFORO_TOTAL,2,0.0,0.0,0.0,0.0,0.0
MA-7181-I-1,RIO ITAPECURU,7.0,FOSFORO_TOTAL,2,0.025,0.025,0.03535533905932738,0.0,0.05
MA-7181-I-2,RIO ITAPECURU,7.0,FOSFORO_TOTAL,2,0.51,0.51,0.7212489168102785,0.0,1.02
MA-7181-I-3,RIO ITAPECURU,7.0,FOSFORO_TOTAL,2,0.51,0.51,0.7212489168102785,0.0,1.02
MA-7181-I-4,RIO ITAPECURU,7.0,FOSFORO_TOTAL,2,0.76,0.76,1.0748023074035522,0.0,1.52
MA-7182-I-2,RIO PERITORO,7.0,FOSFORO_TOTAL,2,0.755,0.755,0.6717514421272202,0.28,1.23
MA-7182-I-3,RIO PERITORO,7.0,FOSFORO_TOTAL,2,0.32,0.32,0.4525483399593904,0.0,0.64
MA-7183-I-3,RIO ITAPECURU,7.0,FOSFORO_TOTAL,2,0.46,0.46,0.6505382386916237,0.0,0.92
MA-7183-I-4,RIO ITAPECURU,7.0,FOSFORO_TOTAL,2,0.245,0.245,0.3464823227814083,0.0,0.49
MA-7184-I-1,RIO CODOZINHO,7.0,FOSFORO_TOTAL,2,0.73,0.73,0.33941125496954283,0.49,0.97
MA-7185-I-1,RIACHO PERITORO,7.0,FOSFORO_TOTAL,2,0.68,0.68,0.9616652224137048,0.0,1.36
MA-7185-I-10,RIO ITAPECURU,7.0,FOSFORO_TOTAL,2,0.44,0.44,0.28284271247461906,0.24,0.64
MA-7185-I-11,RIO ITAPECURU,7.0,FOSFORO_TOTAL,2,1.005,1.005,1.4212846301849604,0.0,2.01
MA-7185-I-12,RIO ITAPECURU,7.0,FOSFORO_TOTAL,2,0.0,0.0,0.0,0.0,0.0
MA-7185-I-3,RIO TAPUIO,7.0,FOSFORO_TOTAL,1,0.22,0.22,,0.22,0.22
MA-7185-I-5,RIO PIRAPEMAS,7.0,FOSFORO_TOTAL,2,0.44,0.44,0.3959797974644666,0.16,0.72
MA-7185-I-6,RIO ITAPECURU,7.0,FOSFORO_TOTAL,2,0.595,0.595,0.3747665940288702,0.33,0.86
MA-7185-I-7,RIO ITAPECURU,7.0,FOSFORO_TOTAL,2,0.325,0.325,0.45961940777125593,0.0,0.65
MA-7185-I-8,RIO ITAPECURU,7.0,FOSFORO_TOTAL,2,0.915,0.915,1.294005409571382,0.0,1.83
MA-7191-IE-4,RIO ITAPECURU,7.0,FOSFORO_TOTAL,2,0.27,0.27,0.15556349186104046,0.16,0.38
MA-7164-I-19,RIO ITAPECURU,7.0,NITROGENIO_AMONIACAL,2,0.08,0.08,0.1131370849898476,0.0,0.16
MA-7181-I-1,RIO ITAPECURU,7.0,NITROGENIO_AMONIACAL,2,0.01,0.01,0.01414213562373095,0.0,0.02
MA-7181-I-2,RIO ITAPECURU,7.0,NITROGENIO_AMONIACAL,2,0.09999999999999999,0.09999999999999999,0.1131370849898476,0.02,0.18
MA-7181-I-3,RIO ITAPECURU,7.0,NITROGENIO_AMONIACAL,2,0.15,0.15,0.21213203435596426,0.0,0.3
MA-7181-I-4,RIO ITAPECURU,7.0,NITROGENIO_AMONIACAL,2,0.1,0.1,0.02828427124746189,0.08,0.12
MA-7182-I-2,RIO PERITORO,7.0,NITROGENIO_AMONIACAL,2,0.10500000000000001,0.10500000000000001,0.007071067811865467,0.1,0.11
MA-7182-I-3,RIO PERITORO,7.0,NITROGENIO_AMONIACAL,2,0.06,0.06,0.028284271247461905,0.04,0.08
MA-7183-I-3,RIO ITAPECURU,7.0,NITROGENIO_AMONIACAL,2,0.21500000000000002,0.21500000000000002,0.07778174593052024,0.16,0.27
MA-7183-I-4,RIO ITAPECURU,7.0,NITROGENIO_AMONIACAL,2,0.185,0.185,0.09192388155425119,0.12,0.25
MA-7184-I-1,RIO CODOZINHO,7.0,NITROGENIO_AMONIACAL,2,0.185,0.185,0.04949747468305833,0.15,0.22
MA-7185-I-1,RIACHO PERITORO,7.0,NITROGENIO_AMONIACAL,2,0.06,0.06,0.08485281374238571,0.0,0.12
MA-7185-I-10,RIO ITAPECURU,7.0,NITROGENIO_AMONIACAL,2,0.0,0.0,0.0,0.0,0.0
MA-7185-I-11,RIO ITAPECURU,7.0,NITROGENIO_AMONIACAL,2,0.06,0.06,0.08485281374238571,0.0,0.12
MA-7185-I-12,RIO ITAPECURU,7.0,NITROGENIO_AMONIACAL,2,0.0,0.0,0.0,0.0,0.0
MA-7185-I-3,RIO TAPUIO,7.0,NITROGENIO_AMONIACAL,1,0.4,0.4,,0.4,0.4
MA-7185-I-5,RIO PIRAPEMAS,7.0,NITROGENIO_AMONIACAL,2,0.05,0.05,0.014142135623730945,0.04,0.06
MA-7185-I-6,RIO ITAPECURU,7.0,NITROGENIO_AMONIACAL,2,0.21,0.21,0.042426406871192854,0.18,0.24
MA-7185-I-7,RIO ITAPECURU,7.0,NITROGENIO_AMONIACAL,2,0.225,0.225,0.14849242404917498,0.12,0.33
MA-7185-I-8,RIO ITAPECURU,7.0,NITROGENIO_AMONIACAL,2,0.12,0.12,0.16970562748477142,0.0,0.24
MA-7191-IE-4,RIO ITAPECURU,7.0,NITROGENIO_AMONIACAL,2,0.21,0.21,0.12727922061357855,0.12,0.3
