ID_AMOSTRA,LINHA_BASE,ANO,PERIODO,CAMPANHA,ABA_ORIGEM,LINHA_ORIGEM,RNQA,HIDRO,ROTA,MUNICIPIO,CORPODAGUA,NUMERO_COLETA,NUMERO_LAUDO,DATA_COLETA,HORARIO_COLETA,NUMERO_MEDICAO,LATITUDE,LONGITUDE,CHOVEU_EM_24H,PROFUNDIDADE,VAZAO,TEMPERATURA_AR,TEMPERATURA_AGUA,PH,OXIGENIO_DISSOLVIDO,COND_ELETRICA_ESPECIFICA,TURBIDEZ,SALINIDADE,ALCALINIDADE,TRANSPARENCIA_AGUA,SOLIDOS_DISSOLVIDOS,SOLIDOS_SUSPENSOS,CLORETO_TOTAL,FLUORETO_TOTAL,BROMETO_TOTAL,NITRATO,NITRITO,SULFATO,FOSFATO_TOTAL,ORTOFOSFATO,FOSFORO_TOTAL,NITROGENIO_AMONIACAL,SITUACAO,OBSERVACOES,ORIG_FLUORETO_TOTAL,ORIG_BROMETO_TOTAL,ORIG_NITRATO,ORIG_NITRITO,ORIG_SULFATO,ORIG_FOSFATO_TOTAL,BACIA_ITAPECURU,CRITERIO_BACIA,FLAG_VALOR_INVALIDO,MOTIVO_VALOR_INVALIDO,VALIDO_PARA_CALCULO,OUTLIER_PROFUNDIDADE,OUTLIER_VAZAO,OUTLIER_TEMPERATURA_AR,OUTLIER_TEMPERATURA_AGUA,OUTLIER_PH,OUTLIER_OXIGENIO_DISSOLVIDO,OUTLIER_COND_ELETRICA_ESPECIFICA,OUTLIER_TURBIDEZ,OUTLIER_SALINIDADE,OUTLIER_ALCALINIDADE,OUTLIER_TRANSPARENCIA_AGUA,OUTLIER_SOLIDOS_DISSOLVIDOS,OUTLIER_SOLIDOS_SUSPENSOS,OUTLIER_CLORETO_TOTAL,OUTLIER_FLUORETO_TOTAL,OUTLIER_BROMETO_TOTAL,OUTLIER_NITRATO,OUTLIER_NITRITO,OUTLIER_SULFATO,OUTLIER_FOSFATO_TOTAL,OUTLIER_ORTOFOSFATO,OUTLIER_FOSFORO_TOTAL,OUTLIER_NITROGENIO_AMONIACAL,N_OUTLIERS_LINHA
ITA-0056,531,2018,3.0,,2018-3° PERIODO,65,MA-7185-I-3,33631001.0,,SAO MATEUS DO MARANHAO,RIO TAPUIO,,,2018-12-04,10:05:00,2.0,,,NAO,,,,25.72,6.28,3.36,64.5,29.97,0.03,,,,,,,,,,,,,,,COORDENADA INVALIDA: 04°01096; COORDENADA INVALIDA: 44°44103; VALOR ATIPICO EM TEMPERATURA_AR; VALOR IMPOSSIVEL EM TEMPERATURA_AR,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,,False,False,True,False,False,False,,,,,,,,,,,,,,,1
ITA-0057,532,2018,3.0,,2018-3° PERIODO,66,MA-7191-IE-4,33698000.0,,ROSARIO,RIO ITAPECURU,,,2018-08-29,10:10:00,1.0,-2.902,-44.244278,NAO,,,28.5,28.9,7.6,5.85,28150.0,163.0,15.93,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,True,True,True,,,,,,,,,,,,,,,3
ITA-0058,533,2018,3.0,,2018-3° PERIODO,67,MA-7191-IE-4,33698000.0,,ROSARIO,RIO ITAPECURU,,,2018-11-30,13:46:00,2.0,,,NAO,,,27.75,29.83,7.91,6.09,11071.3,91.43,6.28,,,,,,,,,,,,,,,COORDENADA INVALIDA: 02°90241; COORDENADA INVALIDA: 44°2261,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,True,False,True,,,,,,,,,,,,,,,2
ITA-0059,596,2018,3.0,,2018-3° PERIODO,130,MA-7183-I-3,33630000.0,,COROATA,RIO ITAPECURU,,,2018-08-27,11:30:00,1.0,,,NAO,,,26.86,30.85,7.94,8.32,34.8,21.29,0.01,,,,,,,,,,,,,,,COORDENADA INVALIDA: 04°12535; COORDENADA INVALIDA: 44°12988,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0060,597,2018,3.0,,2018-3° PERIODO,131,MA-7183-I-3,33630000.0,,COROATA,RIO ITAPECURU,,,2018-11-27,14:50:00,2.0,,,NAO,,,28.15,31.3,7.58,8.27,51.4,21.4,0.02,,,,,,,,,,,,,,,COORDENADA INVALIDA: 04°12584; COORDENADA INVALIDA: 44°12792,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0061,598,2018,3.0,,2018-3° PERIODO,132,MA-7185-I-5,33638000.0,,PIRAPEMAS,RIO PIRAPEMAS,,,2018-08-27,12:58:00,1.0,,,NAO,,,29.23,32.23,6.56,7.06,104.6,2.05,0.05,,,,,,,,,,,,,,,COORDENADA INVALIDA: 3°93604; COORDENADA INVALIDA: 44°01837,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0062,599,2018,3.0,,2018-3° PERIODO,133,MA-7185-I-5,33638000.0,,PIRAPEMAS,RIO PIRAPEMAS,,,2018-11-27,15:22:00,2.0,,,NAO,,,31.6,31.2,7.3,9.22,480.0,105.8,0.2,,,,,,,,,,,,,,,COORDENADA INVALIDA: 03°93568; COORDENADA INVALIDA: 44°01882,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,True,False,False,False,True,False,True,,,,,,,,,,,,,,,3
ITA-0063,604,2018,3.0,,2018-3° PERIODO,138,MA-7185-I-12,,,CAXIAS,RIO ITAPECURU,,,2018-08-28,08:33:00,1.0,,-46.526,NAO,,,23.9,27.57,6.93,7.57,22.8,16.98,0.01,,,,,,,,,,,,,,,COORDENADA INVALIDA: 05°08420; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0064,605,2018,3.0,,2018-3° PERIODO,139,MA-7185-I-12,,,CAXIAS,RIO ITAPECURU,,,2018-11-28,13:47:00,2.0,,,NAO,,,28.75,28.2,6.64,7.4,24.8,20.05,0.01,,,,,,,,,,,,,,,COORDENADA INVALIDA: 05°08418; COORDENADA INVALIDA: 43°46531; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0065,606,2018,3.0,,2018-3° PERIODO,140,MA-7185-I-10,,,CAXIAS,RIO ITAPECURU,,,2018-08-28,11:15:00,1.0,,,NAO,,,24.38,28.74,7.07,7.74,37.9,21.5,0.02,,,,,,,,,,,,,,,COORDENADA INVALIDA: 04°67733; COORDENADA INVALIDA: 43°54264; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0066,607,2018,3.0,,2018-3° PERIODO,141,MA-7185-I-10,,,CAXIAS,RIO ITAPECURU,,,2018-11-28,10:12:00,2.0,,,NAO,,,26.5,29.3,6.88,7.03,41.5,25.5,0.02,,,,,,,,,,,,,,,COORDENADA INVALIDA: 04°67929; COORDENADA INVALIDA: 43°52931; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0067,608,2018,3.0,,2018-3° PERIODO,142,MA-7185-I-11,,,CAXIAS,RIO ITAPECURU,,,2018-08-28,12:45:00,1.0,,,NAO,,,25.98,29.08,7.11,7.74,32.5,17.66,0.02,,,,,,,,,,,,,,,COORDENADA INVALIDA: 04°793; COORDENADA INVALIDA: 43°39055; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0068,609,2018,3.0,,2018-3° PERIODO,143,MA-7185-I-11,,,CAXIAS,RIO ITAPECURU,,,2018-11-28,09:20:00,2.0,,,NAO,,,25.63,28.88,7.16,6.95,34.7,21.84,0.01,,,,,,,,,,,,,,,COORDENADA INVALIDA: 04°79384; COORDENADA INVALIDA: 43°39046; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0069,610,2018,3.0,,2018-3° PERIODO,144,MA-7185-I-1,33661000.0,,PIRAPEMAS,RIACHO PERITORO,,,2018-09-20,14:20:00,1.0,,,NAO,,,28.45,32.54,9.05,10.8,252.1,33.74,0.12,,,,,,,,,,,,,,,COORDENADA INVALIDA: 03°70913; COORDENADA INVALIDA: 44°28711,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,True,True,True,False,True,,,,,,,,,,,,,,,4
ITA-0070,611,2018,3.0,,2018-3° PERIODO,145,MA-7185-I-1,33661000.0,,PIRAPEMAS,RIACHO PERITORO,,,2018-11-29,15:23:00,2.0,,,NAO,,-0.0043,24.9,30.83,8.15,10.24,119.7,183.92,0.05,,,,,,,,,,,,,,,COORDENADA INVALIDA: 03°70922; COORDENADA INVALIDA: 44°28734,MEDICAO DE VAZAO SIMUTANEA,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),SIM,VAZAO=-0.0043 (NEGATIVO) | VALOR CONFERIDO NA ABA DE ORIGEM: JA CONSTA ASSIM NO DADO BRUTO,False,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0071,612,2018,3.0,,2018-3° PERIODO,146,MA-7185-I-7,33590000.0,,CODO,RIO ITAPECURU,,,2018-09-19,17:00:00,1.0,,,NAO,,32.48,32.7,32.25,7.21,7.38,37.1,24.86,0.02,,,,,,,,,,,,,,,COORDENADA INVALIDA: 4°4572805; COORDENADA INVALIDA: 43°8760100,MEDICAO DE VAZAO SIMUTANEA,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1
ITA-0072,613,2018,3.0,,2018-3° PERIODO,147,MA-7185-I-7,33590000.0,,CODO,RIO ITAPECURU,,,2018-11-29,09:41:00,2.0,,,NAO,,34.218,29.52,31.05,7.1,7.22,45.5,55.4,0.02,,,,,,,,,,,,,,,COORDENADA INVALIDA: 04°45757; COORDENADA INVALIDA: 43°87592,MEDICAO DE VAZAO SIMUTANEA,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0073,620,2018,3.0,,2018-3° PERIODO,154,MA-7183-I-4,,,COROATA,RIO ITAPECURU,,,2018-08-27,10:36:00,1.0,,,NAO,,,26.18,30.74,7.59,7.98,70.9,19.97,0.03,,,,,,,,,,,,,,,COORDENADA INVALIDA: 03°96486; COORDENADA INVALIDA: 44°18692; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0074,621,2018,3.0,,2018-3° PERIODO,155,MA-7183-I-4,,,COROATA,RIO ITAPECURU,,,2018-11-27,12:45:00,2.0,,,NAO,,,31.6,30.6,7.3,7.6,53.0,20.5,0.02,,,,,,,,,,,,,,,COORDENADA INVALIDA: 03°97626; COORDENADA INVALIDA: 44°19828; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1
ITA-0075,668,2019,4.0,,2019-4° PERIODO,48,MA-7164-I-19,33680001.0,,CANTANHEDE,RIO ITAPECURU,,,2019-05-29,08:00:00,1.0,,,NAO,,,28.23,28.78,6.85,6.8,120.7,42.07,0.06,,,,,,,,,,,,,,,COORDENADA INVALIDA: 3°62944; COORDENADA INVALIDA: 44°37782,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0076,669,2019,4.0,,2019-4° PERIODO,49,MA-7164-I-19,33680001.0,,CANTANHEDE,RIO ITAPECURU,,,,08:05:00,2.0,-3.62778,-48.3792,NAO,,,25.56,29.92,7.21,7.5,70.1,13.82,0.03,,,,,,,,,,,,,,,DATA NAO RECONHECIDA,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0077,676,2019,4.0,,2019-4° PERIODO,56,MA-7181-I-1,33690000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2019-05-29,09:55:00,1.0,,,NAO,,,26.33,28.65,7.26,6.76,113.1,37.82,0.05,,,,,,,,,,,,,,,COORDENADA INVALIDA: 3°37900; COORDENADA INVALIDA: 44°34918,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0078,677,2019,4.0,,2019-4° PERIODO,57,MA-7181-I-1,33690000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2019-08-21,10:09:00,2.0,-3.37346,-44.34614,NAO,,,26.22,30.16,7.8,7.41,72.5,14.32,0.03,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0079,678,2019,4.0,,2019-4° PERIODO,58,MA-7181-I-2,33693000.0,,SANTA RITA,RIO ITAPECURU,,,2019-03-19,08:34:00,1.0,-3.16121,-44.28562,NAO,,,27.48,28.03,6.17,5.66,73.2,576.24,0.03,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,True,False,,,,,,,,,,,,,,,1
ITA-0080,679,2019,4.0,,2019-4° PERIODO,59,MA-7181-I-2,33693000.0,,SANTA RITA,RIO ITAPECURU,,,2019-06-26,07:35:00,2.0,,,NAO,,,27.78,29.6,7.12,7.75,109.7,9.6,0.05,,,,,,,,,,,,,,,COORDENADA INVALIDA: 03°16136; COORDENADA INVALIDA: 44°28595,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0081,680,2019,4.0,,2019-4° PERIODO,60,MA-7181-I-3,33685000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2019-05-29,08:30:00,1.0,,,NAO,,,27.45,28.77,7.11,6.8,119.7,36.9,0.05,,,,,,,,,,,,,,,COORDENADA INVALIDA: 3°59761; COORDENADA INVALIDA: 44°40035,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0082,681,2019,4.0,,2019-4° PERIODO,61,MA-7181-I-3,33685000.0,,ITAPECURU-MIRIM,RIO ITAPECURU,,,2019-08-21,08:35:00,2.0,-3.53386,-44.3959,NAO,,,26.44,29.32,7.68,7.5,71.9,10.98,0.03,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0083,684,2019,4.0,,2019-4° PERIODO,64,MA-7185-I-3,33631001.0,,SAO MATEUS DO MARANHAO,RIO TAPUIO,,,2019-05-13,13:19:00,1.0,,,NAO,,,25.39,28.7,6.61,,105.7,17.05,0.05,,,,,,,,,,,,,,,COORDENADA INVALIDA: 04°01093; COORDENADA INVALIDA: 44°44090; VALOR ATIPICO EM OXIGENIO_DISSOLVIDO; VALOR IMPOSSIVEL EM OXIGENIO_DISSOLVIDO,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,,False,False,False,,,,,,,,,,,,,,,0
ITA-0084,685,2019,4.0,,2019-4° PERIODO,65,MA-7185-I-3,33631001.0,,SAO MATEUS DO MARANHAO,RIO TAPUIO,,,2019-08-06,15:25:00,2.0,-4.11005,-44.44086,NAO,,,24.74,27.81,5.35,3.29,211.0,30.5,0.1,,,,,,,,,,,,,,,,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,True,False,False,False,,,,,,,,,,,,,,,1
ITA-0085,686,2019,4.0,,2019-4° PERIODO,66,MA-7191-IE-4,33698000.0,,ROSARIO,RIO ITAPECURU,,,2019-03-19,16:00:00,1.0,-2.90237,-44.2446,NAO,,,25.9,27.9,6.49,5.65,68.3,83.4,0.03,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0086,687,2019,4.0,,2019-4° PERIODO,67,MA-7191-IE-4,33698000.0,,ROSARIO,RIO ITAPECURU,,,2019-06-26,14:15:00,2.0,,,NAO,,,27.4,30.4,7.3,7.51,167.3,14.4,0.08,,,,,,,,,,,,,,,COORDENADA INVALIDA: 02°90241; COORDENADA INVALIDA: 44°2261,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0087,748,2019,4.0,,2019-4° PERIODO,128,MA-7181-I-4,,,ROSARIO,RIO ITAPECURU,,,2019-03-19,09:27:00,1.0,-3.05813,-44.2531,NAO,,,27.22,27.91,6.58,5.61,69.5,77.9,0.03,,,,,,,,,,,,,,,HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0088,749,2019,4.0,,2019-4° PERIODO,129,MA-7181-I-4,,,ROSARIO,RIO ITAPECURU,,,2019-06-26,08:50:00,2.0,,,NAO,,,25.13,9.74,7.34,7.19,106.7,8.29,0.05,,,,,,,,,,,,,,,COORDENADA INVALIDA: 03°05818; COORDENADA INVALIDA: 44°25297; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,True,False,False,False,False,False,,,,,,,,,,,,,,,1
ITA-0089,750,2019,4.0,,2019-4° PERIODO,130,MA-7183-I-3,33630000.0,,COROATA,RIO ITAPECURU,,,2019-05-30,14:30:00,1.0,-4.12564,-44.12983,NAO,,,25.0,29.49,7.25,6.96,127.8,49.68,0.06,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0090,751,2019,4.0,,2019-4° PERIODO,131,MA-7183-I-3,33630000.0,,COROATA,RIO ITAPECURU,,,2019-08-21,13:07:00,2.0,-4.12564,-44.12983,NAO,,,29.22,30.63,7.56,8.34,69.1,14.41,0.03,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0091,752,2019,4.0,,2019-4° PERIODO,132,MA-7185-I-5,33638000.0,,PIRAPEMAS,RIO PIRAPEMAS,,,2019-06-02,17:11:00,1.0,-3.93587,-44.01871,NAO,,,25.87,30.85,6.43,3.3,106.4,6.45,0.05,,,,,,,,,,,,,,,,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,True,False,False,False,,,,,,,,,,,,,,,1
ITA-0092,753,2019,4.0,,2019-4° PERIODO,133,MA-7185-I-5,33638000.0,,PIRAPEMAS,RIO PIRAPEMAS,,,2019-08-23,10:58:00,2.0,-3.93557,-44.01863,NAO,,,24.48,29.37,6.5,4.18,158.2,5.88,0.07,,,,,,,,,,,,,,,,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0093,758,2019,4.0,,2019-4° PERIODO,138,MA-7185-I-12,,,CAXIAS,RIO ITAPECURU,,,2019-06-02,10:20:00,1.0,-5.08455,-43.46541,NAO,,,25.59,28.45,7.44,7.24,74.5,31.54,0.03,,,,,,,,,,,,,,,HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0094,759,2019,4.0,,2019-4° PERIODO,139,MA-7185-I-12,,,CAXIAS,RIO ITAPECURU,,,2019-08-22,13:50:00,2.0,-5.08415,-43.46533,NAO,,,26.88,29.07,7.41,8.0,27.7,15.55,0.01,,,,,,,,,,,,,,,HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0095,760,2019,4.0,,2019-4° PERIODO,140,MA-7185-I-10,33550010.0,,CAXIAS,RIO ITAPECURU,,,2019-05-29,13:10:00,1.0,-4.67738,-43.54258,NAO,,,26.02,29.1,7.4,7.28,79.4,26.34,0.04,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0096,761,2019,4.0,,2019-4° PERIODO,141,MA-7185-I-10,33550010.0,,CAXIAS,RIO ITAPECURU,,,2019-08-22,16:00:00,2.0,-4.67735,-43.54258,NAO,,,25.59,30.26,7.45,8.35,44.7,20.96,0.02,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0097,762,2019,4.0,,2019-4° PERIODO,142,MA-7185-I-11,33550020.0,,CAXIAS,RIO ITAPECURU,,,2019-06-02,14:00:00,1.0,-4.79404,-43.39007,NAO,,,25.65,29.0,7.39,7.04,93.8,29.83,0.04,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0098,763,2019,4.0,,2019-4° PERIODO,143,MA-7185-I-11,33550020.0,,CAXIAS,RIO ITAPECURU,,,2019-08-22,15:12:00,2.0,-4.79386,-43.39048,NAO,,,25.9,29.3,7.2,8.01,43.2,12.6,0.02,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0099,764,2019,4.0,,2019-4° PERIODO,144,MA-7185-I-1,33661000.0,,PIRAPEMAS,RIACHO PERITORO,,,2019-05-29,08:32:00,1.0,-3.70916,-44.28722,NAO,,,27.83,28.2,7.08,6.53,126.8,61.03,0.06,,,,,,,,,,,,,,,,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0100,765,2019,4.0,,2019-4° PERIODO,145,MA-7185-I-1,33661000.0,,PIRAPEMAS,RIACHO PERITORO,,,2019-08-21,08:38:00,2.0,-3.70911,-44.28721,NAO,,,26.6,25.19,6.62,5.77,180.0,40.08,0.08,,,,,,,,,,,,,,,,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,True,False,False,False,False,False,,,,,,,,,,,,,,,1
ITA-0101,766,2019,4.0,,2019-4° PERIODO,146,MA-7185-I-7,33590000.0,,CODO,RIO ITAPECURU,,,2019-05-31,18:00:00,1.0,-4.45536,-43.87955,NAO,,,25.93,29.51,7.37,7.01,103.5,49.58,0.05,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0102,767,2019,4.0,,2019-4° PERIODO,147,MA-7185-I-7,33590000.0,,CODO,RIO ITAPECURU,,,2019-08-21,16:00:00,2.0,,-43.87978,NAO,,,26.82,30.84,7.35,8.18,47.2,20.38,0.02,,,,,,,,,,,,,,,COORDENADA FORA DO MARANHAO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0103,770,2019,4.0,,2019-4° PERIODO,150,MA-7182-I-3,33661020.0,,PIRAPEMAS,RIO PERITORO,,,2019-06-01,09:58:00,1.0,-3.862512,-44.287203,NAO,,,30.73,28.9,6.96,6.01,160.3,140.5,0.07,,,,,,,,,,,,,,,,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,False,True,False,,,,,,,,,,,,,,,1
ITA-0104,771,2019,4.0,,2019-4° PERIODO,151,MA-7182-I-3,33661020.0,,PIRAPEMAS,RIO PERITORO,,,2019-08-21,11:30:00,2.0,-3.86268,-44.28701,NAO,,,25.55,27.94,7.49,6.62,471.6,38.1,0.22,,,,,,,,,,,,,,,,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,True,False,True,,,,,,,,,,,,,,,2
ITA-0105,772,2019,4.0,,2019-4° PERIODO,152,MA-7182-I-2,33661010.0,,PIRAPEMAS,RIO PERITORO,,,2019-05-31,10:37:00,1.0,-3.82521,-44.28725,NAO,,,26.52,28.8,6.85,6.2,156.7,66.8,0.07,,,,,,,,,,,,,,,,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0106,773,2019,4.0,,2019-4° PERIODO,153,MA-7182-I-2,33661010.0,,PIRAPEMAS,RIO PERITORO,,,2019-08-21,10:40:00,2.0,-3.82526,-44.28725,NAO,,,25.22,29.75,6.87,5.15,479.0,11.75,0.23,,,,,,,,,,,,,,,,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,True,False,True,,,,,,,,,,,,,,,2
ITA-0107,774,2019,4.0,,2019-4° PERIODO,154,MA-7183-I-4,33630010.0,,COROATA,RIO ITAPECURU,,,2019-05-29,12:04:00,1.0,-3.96535,-44.18743,NAO,,,28.52,29.48,7.17,6.95,130.5,50.14,0.06,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
